#OTU ID,test_1,test_2,test_3,test_4,OTUsize,Taxonomy,superkingdom,phylum,class,order,family,genus,species
ASV7727,0,0,0,125954,125954,Bacteria{superkingdom}(90);Spirochaetota{phylum}(90);Spirochaetia{class}(90);Spirochaetales{order}(90);Spirochaetaceae{family}(90);Spirochaetaceae_genus{genus}(90);bacterium_enrichment{species}(90),Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaetaceae_genus,bacterium_enrichment
ASV7728,0,0,0,138032,138032,Bacteria{superkingdom}(71);Patescibacteria{phylum}(71);Parcubacteria{class}(71);Parcubacteria_order{order}(71);Parcubacteria_family{family}(71);Parcubacteria_genus{genus}(71);uncultured_bacterium{species}(71),Bacteria,Patescibacteria,Parcubacteria,Parcubacteria_order,Parcubacteria_family,Parcubacteria_genus,uncultured_bacterium
ASV7729,0,0,0,55980,55980,Bacteria{superkingdom}(95);Bacillota{phylum}(95);Clostridia{class}(95);Christensenellales{order}(95);Christensenellaceae{family}(95);Christensenellaceae_R-7_group{genus}(95);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,Unassigned
ASV7730,0,0,0,114072,114072,Bacteria{superkingdom}(100);Actinomycetota{phylum}(100);Coriobacteriia{class}(100);OPB41{order}(100);OPB41_family{family}(100);OPB41_genus{genus}(100);Unassigned{species}(0),Bacteria,Actinomycetota,Coriobacteriia,OPB41,OPB41_family,OPB41_genus,Unassigned
ASV7731,0,0,0,302290,302290,Bacteria{superkingdom}(97);Planctomycetota{phylum}(97);Phycisphaerae{class}(97);MSBL9{order}(97);4572_13{family}(97);4572_13_genus{genus}(97);uncultured_bacterium{species}(97),Bacteria,Planctomycetota,Phycisphaerae,MSBL9,4572_13,4572_13_genus,uncultured_bacterium
ASV7745,189344,0,0,0,189344,Bacteria{superkingdom}(97);Chloroflexota{phylum}(97);Dehalococcoidia{class}(97);GIF9{order}(97);GIF9_family{family}(97);GIF9_genus{genus}(97);uncultured_bacterium{species}(97),Bacteria,Chloroflexota,Dehalococcoidia,GIF9,GIF9_family,GIF9_genus,uncultured_bacterium
ASV7829,141257,0,0,0,141257,Bacteria{superkingdom}(100);Patescibacteria{phylum}(100);Parcubacteria{class}(100);Unassigned{order}(0);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Patescibacteria,Parcubacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV8261,285519,0,0,0,285519,Bacteria{superkingdom}(100);Marinimicrobia_(SAR406_clade){phylum}(100);Marinimicrobia_(SAR406_clade)_class{class}(100);Marinimicrobia_(SAR406_clade)_order{order}(100);Marinimicrobia_(SAR406_clade)_family{family}(100);Marinimicrobia_(SAR406_clade)_genus{genus}(100);uncultured_Bacteroidetes/Chlorobi{species}(100),Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade)_class,Marinimicrobia_(SAR406_clade)_order,Marinimicrobia_(SAR406_clade)_family,Marinimicrobia_(SAR406_clade)_genus,uncultured_Bacteroidetes/Chlorobi
ASV8262,285519,0,0,0,285519,Bacteria{superkingdom}(100);Patescibacteria{phylum}(100);Gracilibacteria{class}(100);Candidatus_Peregrinibacteria{order}(100);Candidatus_Peregrinibacteria_family{family}(100);Candidatus_Peregrinibacteria_genus{genus}(100);Candidatus_Peregrinibacteria{species}(100),Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria_family,Candidatus_Peregrinibacteria_genus,Candidatus_Peregrinibacteria
ASV8263,104388,0,0,0,104388,Bacteria{superkingdom}(79);Bacillota{phylum}(79);Clostridia{class}(79);Peptococcales{order}(79);Peptococcaceae{family}(79);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Peptococcales,Peptococcaceae,Unassigned,Unassigned
ASV8264,208429,0,0,0,208429,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Syntrophomonadia{class}(100);Syntrophomonadales{order}(100);Syntrophomonadaceae{family}(100);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,Unassigned,Unassigned
ASV8266,159512,0,0,0,159512,Bacteria{superkingdom}(72);Bacteroidota{phylum}(72);Bacteroidia{class}(72);Sphingobacteriales{order}(72);Lentimicrobiaceae{family}(72);Lentimicrobiaceae_genus{genus}(72);uncultured_bacterium{species}(72),Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobiaceae_genus,uncultured_bacterium
ASV8267,285519,0,0,0,285519,Bacteria{superkingdom}(84);Patescibacteria{phylum}(84);Microgenomatia{class}(84);Candidatus_Woesebacteria{order}(84);Candidatus_Woesebacteria_family{family}(84);Candidatus_Woesebacteria_genus{genus}(84);uncultured_Microgenomates{species}(84),Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,Candidatus_Woesebacteria_family,Candidatus_Woesebacteria_genus,uncultured_Microgenomates
ASV8268,625287,0,0,0,625287,Bacteria{superkingdom}(100);Planctomycetota{phylum}(100);Phycisphaerae{class}(100);MSBL9{order}(100);SG8-4{family}(100);SG8-4_genus{genus}(100);Unassigned{species}(0),Bacteria,Planctomycetota,Phycisphaerae,MSBL9,SG8-4,SG8-4_genus,Unassigned
ASV8269,312644,0,0,0,312644,Bacteria{superkingdom}(71);Bdellovibrionota{phylum}(71);Bacteriovoracia{class}(71);Bacteriovoracales{order}(71);Bacteriovoracaceae{family}(71);Peredibacter{genus}(71);uncultured_Bdellovibrio{species}(71),Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,uncultured_Bdellovibrio
ASV8270,102674,0,0,0,102674,Bacteria{superkingdom}(100);Pseudomonadota{phylum}(100);Gammaproteobacteria{class}(100);Pseudomonadales{order}(100);Moraxellaceae{family}(100);Acinetobacter{genus}(100);Unassigned{species}(0),Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unassigned
ASV8271,416858,0,0,0,416858,Bacteria{superkingdom}(100);Chloroflexota{phylum}(100);Anaerolineae{class}(100);Anaerolineales{order}(100);Anaerolineaceae{family}(100);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Unassigned,Unassigned
ASV8272,184996,0,0,0,184996,Bacteria{superkingdom}(91);Bacteroidota{phylum}(91);Bacteroidia{class}(91);Bacteroidales{order}(91);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Unassigned,Unassigned,Unassigned
ASV8274,93169,126921,0,0,220090,Bacteria{superkingdom}(74);Chloroflexota{phylum}(74);Anaerolineae{class}(74);RBG-13-54-9{order}(74);RBG-13-54-9_family{family}(74);RBG-13-54-9_genus{genus}(74);uncultured_bacterium{species}(74),Bacteria,Chloroflexota,Anaerolineae,RBG-13-54-9,RBG-13-54-9_family,RBG-13-54-9_genus,uncultured_bacterium
ASV8275,93169,126921,0,0,220090,Bacteria{superkingdom}(99);Patescibacteria{phylum}(99);Gracilibacteria{class}(99);Candidatus_Peregrinibacteria{order}(99);Candidatus_Peregrinibacteria_family{family}(99);Candidatus_Peregrinibacteria_genus{genus}(99);uncultured_bacterium{species}(99),Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria_family,Candidatus_Peregrinibacteria_genus,uncultured_bacterium
ASV8276,0,183900,0,0,183900,Bacteria{superkingdom}(93);Spirochaetota{phylum}(93);Spirochaetia{class}(93);Spirochaetales{order}(93);Spirochaetaceae{family}(93);Rectinema{genus}(93);Treponema_stenostreptum{species}(93),Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Rectinema,Treponema_stenostreptum
ASV8278,0,191458,0,0,191458,Bacteria{superkingdom}(96);Verrucomicrobiota{phylum}(96);Lentisphaeria{class}(96);Oligosphaerales{order}(96);Lenti-02{family}(96);Lenti-02_genus{genus}(96);uncultured_Verrucomicrobia{species}(96),Bacteria,Verrucomicrobiota,Lentisphaeria,Oligosphaerales,Lenti-02,Lenti-02_genus,uncultured_Verrucomicrobia
ASV8279,0,45182,0,0,45182,Bacteria{superkingdom}(100);Pseudomonadota{phylum}(100);Gammaproteobacteria{class}(100);Enterobacterales{order}(100);Shewanellaceae{family}(100);Shewanella{genus}(100);Unassigned{species}(0),Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Shewanellaceae,Shewanella,Unassigned
ASV8280,0,119798,0,0,119798,Bacteria{superkingdom}(100);Synergistota{phylum}(100);Synergistia{class}(100);Synergistales{order}(100);Synergistaceae{family}(100);JGI-0000079-D21{genus}(100);Unassigned{species}(0),Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,JGI-0000079-D21,Unassigned
ASV8281,0,183900,0,0,183900,Bacteria{superkingdom}(74);Spirochaetota{phylum}(74);Spirochaetia{class}(74);Spirochaetales{order}(74);Spirochaetaceae{family}(74);Teretinema{genus}(74);uncultured_bacterium{species}(74),Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Teretinema,uncultured_bacterium
ASV8282,0,77647,0,0,77647,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Clostridia{class}(100);Christensenellales{order}(100);Christensenellaceae{family}(100);Christensenellaceae_genus{genus}(100);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_genus,Unassigned
ASV8283,0,139764,0,0,139764,Bacteria{superkingdom}(73);Bacteroidota{phylum}(73);Bacteroidia{class}(73);Bacteroidales{order}(73);Paludibacteraceae{family}(73);Paludibacter{genus}(73);bacterium_enrichment{species}(73),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,bacterium_enrichment
ASV8284,0,119798,0,0,119798,Bacteria{superkingdom}(97);Bacillota{phylum}(97);Clostridia{class}(97);Peptostreptococcales-Tissierellales{order}(97);Anaerovoracaceae{family}(97);Anaerovorax{genus}(97);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,Unassigned
ASV8285,0,139764,0,0,139764,Bacteria{superkingdom}(83);Bacillota{phylum}(83);Clostridia{class}(83);Oscillospirales{order}(83);Oscillospiraceae{family}(83);Colidextribacter{genus}(83);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Colidextribacter,Unassigned
ASV8286,0,0,118381,0,118381,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Bacillota_class{class}(100);Bacillota_order{order}(100);Bacillota_family{family}(100);Bacillota_genus{genus}(100);Unassigned{species}(0),Bacteria,Bacillota,Bacillota_class,Bacillota_order,Bacillota_family,Bacillota_genus,Unassigned
ASV8287,0,0,123643,0,123643,Bacteria{superkingdom}(98);Bacillota{phylum}(98);Clostridia{class}(98);Unassigned{order}(0);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Unassigned,Unassigned,Unassigned,Unassigned
ASV8288,0,0,304873,0,304873,Bacteria{superkingdom}(100);Unassigned{phylum}(0);Unassigned{class}(0);Unassigned{order}(0);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV8289,0,0,197536,0,197536,Bacteria{superkingdom}(100);Bacteroidota{phylum}(100);Bacteroidia{class}(100);Bacteroidales{order}(100);Bacteroidetes_vadinHA17{family}(100);Bacteroidetes_vadinHA17_genus{genus}(100);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17_genus,Unassigned
ASV8290,0,0,240169,0,240169,Bacteria{superkingdom}(97);Pseudomonadota{phylum}(97);Alphaproteobacteria{class}(97);Sphingomonadales{order}(97);Sphingomonadaceae{family}(97);Novosphingobium{genus}(97);Unassigned{species}(0),Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Unassigned
ASV8291,0,0,222557,0,222557,Bacteria{superkingdom}(99);Bacillota{phylum}(99);Clostridia{class}(99);Oscillospirales{order}(99);Ruminococcaceae{family}(99);Ruminococcaceae_genus{genus}(99);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcaceae_genus,Unassigned
ASV8292,0,0,333836,0,333836,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Clostridia{class}(100);Oscillospirales{order}(100);Oscillospiraceae{family}(100);Oscillospiraceae_genus{genus}(100);uncultured_microorganism{species}(100),Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Oscillospiraceae_genus,uncultured_microorganism
ASV8293,0,0,333836,0,333836,Bacteria{superkingdom}(98);Bacteroidota{phylum}(98);Bacteroidia{class}(98);Bacteroidales{order}(98);Prolixibacteraceae{family}(98);Prolixibacteraceae_genus{genus}(98);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,Prolixibacteraceae_genus,Unassigned
ASV8294,0,0,118381,0,118381,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Desulfitobacteriia{class}(100);Desulfitobacteriales{order}(100);Desulfitobacteriaceae{family}(100);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Unassigned,Unassigned
ASV8295,0,0,222557,0,222557,Bacteria{superkingdom}(88);Bacillota{phylum}(88);Clostridia{class}(88);Oscillospirales{order}(88);Oscillospiraceae{family}(88);HN-HF0106{genus}(88);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,HN-HF0106,Unassigned
ASV8296,0,0,304873,0,304873,Bacteria{superkingdom}(100);Chloroflexota{phylum}(100);Anaerolineae{class}(100);RBG-13-54-9{order}(100);RBG-13-54-9_family{family}(100);RBG-13-54-9_genus{genus}(100);Unassigned{species}(0),Bacteria,Chloroflexota,Anaerolineae,RBG-13-54-9,RBG-13-54-9_family,RBG-13-54-9_genus,Unassigned
ASV8297,0,0,304873,0,304873,Bacteria{superkingdom}(91);Chloroflexota{phylum}(91);Anaerolineae{class}(91);RBG-13-54-9{order}(91);RBG-13-54-9_family{family}(91);RBG-13-54-9_genus{genus}(91);uncultured_bacterium{species}(91),Bacteria,Chloroflexota,Anaerolineae,RBG-13-54-9,RBG-13-54-9_family,RBG-13-54-9_genus,uncultured_bacterium
ASV8298,0,0,66767,0,66767,Bacteria{superkingdom}(99);Bacillota{phylum}(99);Clostridia{class}(99);Peptococcales{order}(99);Peptococcaceae{family}(99);Dehalobacterium{genus}(99);Dehalobacterium_formicoaceticum{species}(99),Bacteria,Bacillota,Clostridia,Peptococcales,Peptococcaceae,Dehalobacterium,Dehalobacterium_formicoaceticum
ASV8300,0,0,123643,0,123643,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Clostridia{class}(100);Clostridia_order{order}(100);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Clostridia_order,Unassigned,Unassigned,Unassigned
ASV8301,0,0,118381,0,118381,Bacteria{superkingdom}(97);Bacillota{phylum}(97);Moorellia{class}(97);Desulfitibacterales{order}(97);Desulfitibacteraceae{family}(97);Desulfitibacter{genus}(97);Desulfitibacter_alkalitolerans{species}(97),Bacteria,Bacillota,Moorellia,Desulfitibacterales,Desulfitibacteraceae,Desulfitibacter,Desulfitibacter_alkalitolerans
ASV8302,0,0,123643,0,123643,Bacteria{superkingdom}(89);Bacillota{phylum}(89);Bacilli{class}(89);Erysipelotrichales{order}(89);Erysipelotrichaceae{family}(89);Erysipelothrix{genus}(89);uncultured_bacterium{species}(89),Bacteria,Bacillota,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,uncultured_bacterium
ASV8303,0,0,242789,0,242789,Bacteria{superkingdom}(74);Thermodesulfobacteriota{phylum}(74);Desulfovibrionia{class}(74);Desulfovibrionales{order}(74);Desulfovibrionaceae{family}(74);Desulfovibrionaceae_genus{genus}(74);Unassigned{species}(0),Bacteria,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrionaceae_genus,Unassigned
ASV8304,0,0,154991,58431,213422,Bacteria{superkingdom}(87);Patescibacteria{phylum}(87);Parcubacteria{class}(87);Parcubacteria_order{order}(87);Parcubacteria_family{family}(87);Parcubacteria_genus{genus}(87);uncultured_bacterium{species}(87),Bacteria,Patescibacteria,Parcubacteria,Parcubacteria_order,Parcubacteria_family,Parcubacteria_genus,uncultured_bacterium
ASV8305,0,0,0,117708,117708,Bacteria{superkingdom}(95);Chloroflexota{phylum}(95);TK10{class}(95);TK10_order{order}(95);TK10_family{family}(95);TK10_genus{genus}(95);Unassigned{species}(0),Bacteria,Chloroflexota,TK10,TK10_order,TK10_family,TK10_genus,Unassigned
ASV8306,0,0,0,85927,85927,Bacteria{superkingdom}(95);Bacillota{phylum}(95);Clostridia{class}(95);Oscillospirales{order}(95);UCG-010{family}(95);UCG-010_genus{genus}(95);uncultured_eubacterium{species}(95),Bacteria,Bacillota,Clostridia,Oscillospirales,UCG-010,UCG-010_genus,uncultured_eubacterium
ASV8307,0,0,0,85927,85927,Bacteria{superkingdom}(88);Bacillota{phylum}(88);Clostridia{class}(88);Oscillospirales{order}(88);Oscillospiraceae{family}(88);Sporobacter{genus}(88);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Sporobacter,Unassigned
ASV8308,0,0,0,117708,117708,Bacteria{superkingdom}(100);Chloroflexota{phylum}(100);Anaerolineae{class}(100);Anaerolineae_order{order}(100);Anaerolineae_family{family}(100);Anaerolineae_genus{genus}(100);metagenome{species}(100),Bacteria,Chloroflexota,Anaerolineae,Anaerolineae_order,Anaerolineae_family,Anaerolineae_genus,metagenome
ASV8309,0,0,0,47737,47737,Bacteria{superkingdom}(78);Bacillota{phylum}(78);Clostridia{class}(78);Eubacteriales{order}(78);Anaerofustaceae{family}(78);Anaerofustis{genus}(78);uncultured_Clostridiales{species}(78),Bacteria,Bacillota,Clostridia,Eubacteriales,Anaerofustaceae,Anaerofustis,uncultured_Clostridiales
ASV8310,0,0,0,47737,47737,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Clostridia{class}(100);Christensenellales{order}(100);Christensenellaceae{family}(100);Christensenellaceae_genus{genus}(100);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_genus,Unassigned
ASV8311,0,0,0,47737,47737,Bacteria{superkingdom}(73);Bacillota{phylum}(73);Clostridia{class}(73);Peptostreptococcales-Tissierellales{order}(73);Sedimentibacteraceae{family}(73);Sedimentibacter{genus}(73);uncultured_bacterium{species}(73),Bacteria,Bacillota,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,uncultured_bacterium
ASV8312,0,0,0,107409,107409,Bacteria{superkingdom}(95);Spirochaetota{phylum}(95);Spirochaetia{class}(95);Spirochaetales{order}(95);Spirochaetaceae{family}(95);Spirochaeta{genus}(95);Unassigned{species}(0),Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta,Unassigned
ASV8313,0,0,0,85927,85927,Bacteria{superkingdom}(99);Bacillota{phylum}(99);Clostridia{class}(99);Oscillospirales{order}(99);Oscillospiraceae{family}(99);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Unassigned,Unassigned
ASV8314,0,0,0,47737,47737,Bacteria{superkingdom}(94);Bacillota{phylum}(94);Clostridia{class}(94);Christensenellales{order}(94);Christensenellaceae{family}(94);Christensenellaceae_genus{genus}(94);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_genus,Unassigned
ASV8315,0,0,0,85927,85927,Bacteria{superkingdom}(99);Bacillota{phylum}(99);Clostridia{class}(99);Unassigned{order}(0);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Unassigned,Unassigned,Unassigned,Unassigned
ASV8316,0,0,0,45706,45706,Bacteria{superkingdom}(90);Bacillota{phylum}(90);Desulfitobacteriia{class}(90);Desulfitobacteriales{order}(90);Desulfitobacteriaceae{family}(90);Desulfosporosinus{genus}(90);Unassigned{species}(0),Bacteria,Bacillota,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus,Unassigned
ASV8317,0,0,0,76267,76267,Bacteria{superkingdom}(100);Bacteroidota{phylum}(100);Bacteroidia{class}(100);Bacteroidales{order}(100);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Unassigned,Unassigned,Unassigned
ASV8318,0,0,0,128890,128890,Bacteria{superkingdom}(85);Bacillota{phylum}(85);Clostridia{class}(85);Unassigned{order}(0);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Unassigned,Unassigned,Unassigned,Unassigned
ASV8319,0,0,0,47737,47737,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Clostridia{class}(100);Christensenellales{order}(100);Christensenellaceae{family}(100);Christensenellaceae_genus{genus}(100);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_genus,Unassigned
ASV8320,0,0,0,117708,117708,Bacteria{superkingdom}(87);Chloroflexota{phylum}(87);Dehalococcoidia{class}(87);661239{order}(87);661239_family{family}(87);661239_genus{genus}(87);uncultured_bacterium{species}(87),Bacteria,Chloroflexota,Dehalococcoidia,661239,661239_family,661239_genus,uncultured_bacterium
ASV8321,0,0,0,51763,51763,Bacteria{superkingdom}(99);Pseudomonadota{phylum}(99);Gammaproteobacteria{class}(99);Pseudomonadales{order}(99);Pseudomonadaceae{family}(99);Pseudomonas{genus}(99);Unassigned{species}(0),Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unassigned
ASV8322,0,0,0,137851,137851,Bacteria{superkingdom}(99);Verrucomicrobiota{phylum}(99);Kiritimatiellia{class}(99);WCHB1-41{order}(99);WCHB1-41_family{family}(99);WCHB1-41_genus{genus}(99);uncultured_eubacterium{species}(99),Bacteria,Verrucomicrobiota,Kiritimatiellia,WCHB1-41,WCHB1-41_family,WCHB1-41_genus,uncultured_eubacterium
ASV8323,0,0,0,51556,51556,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Clostridia{class}(100);Eubacteriales{order}(100);Eubacteriaceae{family}(100);Acetobacterium{genus}(100);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Acetobacterium,Unassigned
ASV8324,0,0,0,128890,128890,Bacteria{superkingdom}(89);Chloroflexota{phylum}(89);Anaerolineae{class}(89);Anaerolineales{order}(89);Anaerolineaceae{family}(89);Anaerolinea{genus}(89);uncultured_Anaerolineaceae{species}(89),Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,uncultured_Anaerolineaceae
ASV8325,0,0,0,65760,65760,Bacteria{superkingdom}(77);Bacteroidota{phylum}(77);Bacteroidia{class}(77);Bacteroidales{order}(77);Paludibacteraceae{family}(77);Paludibacter{genus}(77);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,Unassigned
ASV8879,0,0,0,20864,20864,Bacteria{superkingdom}(99);Verrucomicrobiota{phylum}(99);Lentisphaeria{class}(99);Victivallales{order}(99);Victivallaceae{family}(99);Victivallaceae_genus{genus}(99);Unassigned{species}(0),Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Victivallaceae,Victivallaceae_genus,Unassigned
ASV8946,237432,0,0,0,237432,Bacteria{superkingdom}(99);Patescibacteria{phylum}(99);ABY1{class}(99);Candidatus_Kerfeldbacteria{order}(99);Candidatus_Kerfeldbacteria_family{family}(99);Candidatus_Kerfeldbacteria_genus{genus}(99);Unassigned{species}(0),Bacteria,Patescibacteria,ABY1,Candidatus_Kerfeldbacteria,Candidatus_Kerfeldbacteria_family,Candidatus_Kerfeldbacteria_genus,Unassigned
ASV8947,173325,0,0,0,173325,Bacteria{superkingdom}(90);Bacteroidota{phylum}(90);Bacteroidia{class}(90);Bacteroidales{order}(90);Paludibacteraceae{family}(90);Paludibacter{genus}(90);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,Unassigned
ASV8948,173325,0,0,0,173325,Bacteria{superkingdom}(82);Bacteroidota{phylum}(82);Bacteroidia{class}(82);Bacteroidales{order}(82);Paludibacteraceae{family}(82);Paludibacter{genus}(82);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,Unassigned
ASV8949,200763,0,0,0,200763,Bacteria{superkingdom}(95);NKB15{phylum}(95);NKB15_class{class}(95);NKB15_order{order}(95);NKB15_family{family}(95);NKB15_genus{genus}(95);Unassigned{species}(0),Bacteria,NKB15,NKB15_class,NKB15_order,NKB15_family,NKB15_genus,Unassigned
ASV8950,237432,0,0,0,237432,Bacteria{superkingdom}(100);Patescibacteria{phylum}(100);Gracilibacteria{class}(100);Candidatus_Peribacteria{order}(100);Candidatus_Peribacteria_family{family}(100);Candidatus_Peribacteria_genus{genus}(100);Unassigned{species}(0),Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peribacteria,Candidatus_Peribacteria_family,Candidatus_Peribacteria_genus,Unassigned
ASV8951,195479,0,0,0,195479,Bacteria{superkingdom}(82);Spirochaetota{phylum}(82);Spirochaetia{class}(82);Spirochaetales{order}(82);Spirochaetaceae{family}(82);Spirochaeta{genus}(82);Unassigned{species}(0),Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta,Unassigned
ASV8952,468446,0,0,0,468446,Bacteria{superkingdom}(94);Planctomycetota{phylum}(94);Planctomycetes{class}(94);Pirellulales{order}(94);Pirellulaceae{family}(94);Pir4_lineage{genus}(94);Unassigned{species}(0),Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,Unassigned
ASV8953,128389,0,0,0,128389,Bacteria{superkingdom}(99);Bacillota{phylum}(99);Unassigned{class}(0);Unassigned{order}(0);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV8954,259988,0,0,0,259988,Bacteria{superkingdom}(79);Bacillota{phylum}(79);Clostridia{class}(79);Christensenellales{order}(79);Christensenellaceae{family}(79);Christensenellaceae_R-7_group{genus}(79);uncultured_sludge{species}(79),Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,uncultured_sludge
ASV8955,237432,0,0,0,237432,Bacteria{superkingdom}(100);Chloroflexota{phylum}(100);Anaerolineae{class}(100);RBG-13-54-9{order}(100);RBG-13-54-9_family{family}(100);RBG-13-54-9_genus{genus}(100);Unassigned{species}(0),Bacteria,Chloroflexota,Anaerolineae,RBG-13-54-9,RBG-13-54-9_family,RBG-13-54-9_genus,Unassigned
